name,code,city,地区,省份,纬度,经度
孝南,XNV,吕梁,吕梁,山西省,37.10215,111.824622
兴泉堡,XQJ,白银,白银,甘肃省,37.114805,104.007641
榆社西,AXV,晋中,晋中,山西省,37.115172,112.79472
张兰,ZLV,晋中,晋中,山西省,37.134769,112.072418
博兴,BXK,滨州,滨州,山东省,37.136056,118.142688
甜水堡,TUJ,庆阳,庆阳,甘肃省,37.136519,106.813594
孝西,XOV,吕梁,吕梁,山西省,37.139002,111.774879
白壁关,BGV,吕梁,吕梁,山西省,37.143252,111.721729
荣成,RCK,威海,威海,山东省,37.14527,122.407961
子长,ZHY,延安,延安,陕西省,37.152975,109.74759
平遥古城,PDV,晋中,晋中,山西省,37.156298,112.150334
和田,VTR,和田,和田,新疆维吾尔自治区,37.15774,79.90688
艾家村,AJJ,吴忠,吴忠,宁夏回族自治区,37.158677,105.77674
清涧县,QNY,榆林,榆林,陕西省,37.167149,109.998017
南宫东,NFP,邢台,邢台,河北省,37.169502,115.695667
平原,PYK,德州,德州,山东省,37.170322,116.439979
文登,WBK,威海,威海,山东省,37.178558,121.990316
桃村,TCK,烟台,烟台,山东省,37.189096,121.141688
景泰,JTJ,白银,白银,甘肃省,37.195525,104.056591
平遥,PYV,晋中,晋中,山西省,37.20757,112.168596
桃村北,TOK,烟台,烟台,山东省,37.211096,121.147125
平原东,PUK,德州,德州,山东省,37.217809,116.58267
墨玉,MUR,和田,和田,新疆维吾尔自治区,37.223257,79.732851
莱州,VPK,烟台,烟台,山东省,37.232076,119.909081
文登东,WGK,威海,威海,山东省,37.241041,122.258071
长农,CNJ,中卫,中卫,宁夏回族自治区,37.250256,105.701277
长城,CEJ,白银,白银,甘肃省,37.289774,104.112458
陵城,LGK,德州,德州,山东省,37.294731,116.583596
临邑,LUK,德州,德州,山东省,37.312906,116.844543
德令哈,DHO,德令哈,德令哈,青海省,37.315446,97.384606
大营镇,DJP,衡水,衡水,河北省,37.318279,115.736018
龙沟,LGJ,武威,武威,甘肃省,37.318659,102.9012
祁县东,QGV,晋中,晋中,山西省,37.323659,112.357214
中宁南,ZNJ,中卫,中卫,宁夏回族自治区,37.335389,105.616788
祁县,QXV,晋中,晋中,山西省,37.346827,112.332709
东营南,DOK,东营,东营,山东省,37.357155,118.55043
汾阳,FAV,吕梁,吕梁,山西省,37.372114,111.916809
利津南,LNK,东营,东营,山东省,37.407329,118.174663
德州东,DIP,德州,德州,山东省,37.408826,116.459542
太谷,TGV,晋中,晋中,山西省,37.421945,112.570375
大战场,DTJ,中卫,中卫,宁夏回族自治区,37.422117,105.546605
牟平,MBK,烟台,烟台,山东省,37.42305,121.650719
威海,WKK,威海,威海,山东省,37.426026,122.144181
门源,MYO,海北州,海北州,青海省,37.426828,101.528018
烟台南,YLK,烟台,烟台,山东省,37.431904,121.392549
商河,SOK,济南,济南,山东省,37.437022,117.099565
文水,WEV,吕梁,吕梁,山西省,37.439712,112.078023
柳林南,LKV,吕梁,吕梁,山西省,37.443191,110.931843
营盘水,YZJ,中卫,中卫,宁夏回族自治区,37.445467,104.314194
太谷西,TIV,晋中,晋中,山西省,37.44793,112.509585
红寺堡,HSJ,吴忠,吴忠,宁夏回族自治区,37.44867,106.065032
德州,DZP,德州,德州,山东省,37.449182,116.288366
中宁东,ZDJ,中卫,中卫,宁夏回族自治区,37.449414,105.702567
太阳山,TYJ,吴忠,吴忠,宁夏回族自治区,37.451571,106.568113
太谷东,TEV,晋中,晋中,山西省,37.452689,112.626126
滨州,BIK,滨州,滨州,山东省,37.453295,118.018351
干塘,GNJ,中卫,中卫,宁夏回族自治区,37.454958,104.525554
福山,FUK,烟台,烟台,山东省,37.455058,121.305553
东营,DPK,东营,东营,山东省,37.455522,118.472114
招远,VDK,烟台,烟台,山东省,37.461278,120.282835
芝罘,GZK,烟台,烟台,山东省,37.465401,121.34256
沙坡头,SFJ,中卫,中卫,宁夏回族自治区,37.467273,105.006507
临城,UUP,邢台,邢台,河北省,37.469616,114.611568
中卫南,ZTJ,中卫,中卫,宁夏回族自治区,37.472486,105.179066
惠安堡,KBJ,吴忠,吴忠,宁夏回族自治区,37.478354,106.675769
宣和,XWJ,中卫,中卫,宁夏回族自治区,37.478995,105.441247
古浪,GLJ,武威,武威,甘肃省,37.480012,102.91739
吴堡,WUY,榆林,榆林,陕西省,37.48126,110.666278
威海北,WHK,威海,威海,山东省,37.496677,122.047161
枣强,ZVP,衡水,衡水,河北省,37.504443,115.738258
古浪北,GBJ,武威,武威,甘肃省,37.504985,102.905977
交城,JNV,吕梁,吕梁,山西省,37.520892,112.195408
中卫,ZWJ,中卫,中卫,宁夏回族自治区,37.521774,105.190292
福山北,YTK,烟台,烟台,山东省,37.528393,121.192082
王瞳,WTP,衡水,衡水,河北省,37.544131,116.169018
绥德,ODY,榆林,榆林,陕西省,37.546699,110.262083
烟台,YAK,烟台,烟台,山东省,37.548293,121.382849
中宁,VNJ,中卫,中卫,宁夏回族自治区,37.556441,105.66891
清徐,QUV,太原,太原,山西省,37.557664,112.313124
定边,DYJ,榆林,榆林,陕西省,37.561652,107.576444
皮山,PSR,和田,和田,新疆维吾尔自治区,37.565086,78.284942
吕梁,LHV,吕梁,吕梁,山西省,37.568014,111.1377
阳信,YVK,滨州,滨州,山东省,37.568762,117.618457
岳家井,YGJ,阿拉善,阿拉善,内蒙古自治区,37.582275,104.320342
谭家井,TNJ,武威,武威,甘肃省,37.590626,103.592395
庆阳山,QSJ,白银,白银,内蒙古自治区,37.590679,104.004813
红寺堡北,HEJ,吴忠,吴忠,宁夏回族自治区,37.600228,106.062669
高邑,GIP,石家庄,石家庄,河北省,37.605066,114.597582
子洲,ZZY,榆林,榆林,陕西省,37.610873,109.952827
龙华,LHP,衡水,衡水,河北省,37.611621,116.02069
石峡子,SXJ,武威,武威,甘肃省,37.615622,103.458582
龙口市,UKK,烟台,烟台,山东省,37.618875,120.522937
靖边,JIY,榆林,榆林,陕西省,37.619361,108.755896
吴桥,WUP,沧州,沧州,河北省,37.627958,116.386403
高邑西,GNP,石家庄,石家庄,河北省,37.629767,114.530384
黑冲滩,HCJ,武威,武威,甘肃省,37.642376,103.341376
景州,JEP,衡水,衡水,河北省,37.647074,116.139005
土门子,TCJ,武威,武威,甘肃省,37.657599,103.074961
烟台西,DCK,烟台,烟台,山东省,37.658315,121.054837
黄羊镇,HYJ,武威,武威,甘肃省,37.65928,102.836494
榆次,YCV,晋中,晋中,山西省,37.679325,112.740423
晋中,JZV,晋中,晋中,山西省,37.686351,112.642485
园墩,YAJ,武威,武威,甘肃省,37.714432,102.968702
盐池,YKJ,吴忠,吴忠,宁夏回族自治区,37.734565,107.348832
南屯,NTR,巴音郭楞蒙古自治州,巴音郭楞蒙古自治州,新疆维吾尔自治区,37.740864,84.14804
衡水,HSP,衡水,衡水,河北省,37.74375,115.691387
米脂,MEY,榆林,榆林,陕西省,37.747422,110.172869
蓬莱,POK,烟台,烟台,山东省,37.757727,120.801416
元氏,YSP,石家庄,石家庄,河北省,37.759502,114.544028
衡水北,IHP,衡水,衡水,河北省,37.771402,115.675284
上腰墩,SPJ,武威,武威,甘肃省,37.773303,102.833337
北营,BIV,太原,太原,山西省,37.790615,112.611382
太原南,TNV,太原,太原,山西省,37.791639,112.610823
前磨头,,衡水,衡水,河北省,37.795335,115.492412
蓬莱市,,烟台,烟台,山东省,37.795697,120.829141
武威南,WWJ,武威,武威,甘肃省,37.815817,102.737522
阳泉,AQP,阳泉,阳泉,山西省,37.856706,113.591981
岩会,AEP,阳泉,阳泉,山西省,37.87948,113.742135
寿阳,SYV,晋中,晋中,山西省,37.882055,113.191651
辛集南,IJP,石家庄,石家庄,河北省,37.883581,115.211456
阳泉东,AYP,阳泉,阳泉,山西省,37.88516,113.599581
太原东,TDV,太原,太原,山西省,37.885498,112.586731
临县,LUV,吕梁,吕梁,山西省,37.88967,110.995775
叶城,YER,喀什,喀什,新疆维吾尔自治区,37.891906,77.473459
东光,DGP,沧州,沧州,河北省,37.892465,116.531433
武威,WUJ,武威,武威,甘肃省,37.903544,102.623965
辛集,ENP,石家庄,石家庄,河北省,37.904829,115.215426
古交,GJV,太原,太原,山西省,37.91823,112.163841
青铜峡,QTJ,吴忠,吴忠,宁夏回族自治区,37.918423,105.933202
古东,GDV,太原,太原,山西省,37.921298,112.23109
太原北,,太原,太原,山西省,37.928029,112.564633
汾河,FEV,太原,太原,山西省,37.948094,112.538598
镇城底,ZDV,太原,太原,山西省,37.95082,112.063231
武威东,WDJ,武威,武威,甘肃省,37.953059,102.690356
娘子关,NIP,阳泉,阳泉,山西省,37.962355,113.88006
吴忠,WVJ,吴忠,吴忠,宁夏回族自治区,37.975823,106.249585
藁城南,GUP,石家庄,石家庄,河北省,37.986243,114.854885
南峪,NUP,石家庄,石家庄,河北省,37.989383,113.936646
井南,JNP,石家庄,石家庄,河北省,37.992326,114.017667
石家庄,SJP,石家庄,石家庄,河北省,38.010003,114.486628
深州,OZP,衡水,衡水,河北省,38.011567,115.613442
晋州,JXP,石家庄,石家庄,河北省,38.02104,115.031567
藁城,GEP,石家庄,石家庄,河北省,38.027045,114.833514
井陉,JJP,石家庄,石家庄,河北省,38.0349,114.136597
石家庄东,SXP,石家庄,石家庄,河北省,38.048925,114.627762
阳曲,YQV,太原,太原,山西省,38.058344,112.682525
泊头,BZP,沧州,沧州,河北省,38.06055,116.586402
石家庄北,VVP,石家庄,石家庄,河北省,38.064634,114.467154
阳曲西,IQV,太原,太原,山西省,38.072404,112.647803
娄烦,USV,太原,太原,山西省,38.073463,111.843978
山丹马场,JEJ,张掖,张掖,甘肃省,38.094959,101.207137
宁东南,NDJ,银川,银川,宁夏回族自治区,38.108997,106.650659
阳泉北,YPP,阳泉,阳泉,山西省,38.114494,113.438186
灵武北,UWJ,银川,银川,宁夏回族自治区,38.134989,106.316615
宁东,NOJ,银川,银川,宁夏回族自治区,38.146367,106.547051
白文东,BCV,吕梁,吕梁,山西省,38.153591,111.097406
灵武,LNJ,灵武,灵武,宁夏回族自治区,38.158223,106.365851
正定,ZDP,石家庄,石家庄,河北省,38.161641,114.556183
高村,GCV,太原,太原,山西省,38.168892,112.69263
泽普,ZPR,喀什,喀什,新疆维吾尔自治区,38.178319,77.307831
且末,QMR,巴音郭楞蒙古自治州,巴音郭楞蒙古自治州,新疆维吾尔自治区,38.184251,85.493075
金山,JSR,巴音郭楞蒙古自治州,巴音郭楞蒙古自治州,新疆维吾尔自治区,38.19392,85.362101
饶阳,RVP,衡水,衡水,河北省,38.237431,115.7169
茫崖,HTO,茫崖,茫崖,青海省,38.250777,90.80729
岚县,UXV,吕梁,吕梁,山西省,38.251388,111.643788
正定机场,ZHP,石家庄,石家庄,河北省,38.251873,114.709263
黄羊滩,HGJ,中卫,中卫,宁夏回族自治区,38.2601,106.019002
榆林,ALY,榆林,榆林,陕西省,38.273491,109.721208
平社,PSV,忻州,忻州,山西省,38.277754,112.596152
豆罗,DLV,忻州,忻州,山西省,38.305955,112.701535
沧州西,CBP,沧州,沧州,河北省,38.306477,116.768149
沧州,COP,沧州,沧州,河北省,38.309228,116.877518
河东机场,HFJ,银川,银川,宁夏回族自治区,38.322038,106.386327
新乐,ELP,石家庄,石家庄,河北省,38.342882,114.692301
金昌,JCJ,金昌,金昌,甘肃省,38.371183,102.063595
莎车,SCR,喀什,喀什,新疆维吾尔自治区,38.374503,77.232959
依吞布拉克,YVR,库尔勒,库尔勒,新疆维吾尔自治区,38.385696,90.147061
肃宁,SYP,沧州,沧州,河北省,38.4149,115.850045
忻州,XXV,忻州,忻州,山西省,38.419703,112.746465
忻州西,IXV,忻州,忻州,山西省,38.443096,112.69332
玉石,YSJ,金昌,金昌,甘肃省,38.471257,101.891685
民乐,MBJ,张掖,张掖,甘肃省,38.473651,100.839036
定襄,DXV,忻州,忻州,山西省,38.478584,112.960605
银川,YIJ,银川,银川,宁夏回族自治区,38.492102,106.173559
蔡家崖,EBV,吕梁,吕梁,山西省,38.493725,111.0221
河间西,HXP,沧州,沧州,河北省,38.505039,115.955717
定州东,DOP,保定,保定,河北省,38.508604,115.074905
芨岭,JLJ,金昌,金昌,甘肃省,38.530339,101.790514
定州,DXP,保定,保定,河北省,38.530906,114.973983
乌审旗,WGC,鄂尔多斯,鄂尔多斯,内蒙古自治区,38.54455,108.875762
青县,QXP,沧州,沧州,河北省,38.577818,116.838626
河边,HBV,忻州,忻州,山西省,38.600914,113.101089
任丘,RQP,沧州,沧州,河北省,38.694231,116.144244
望都,WDP,保定,保定,河北省,38.708469,115.165198
瓦石峡,WHR,巴音郭楞蒙古自治州,巴音郭楞蒙古自治州,新疆维吾尔自治区,38.712981,87.384583
岢岚,KLV,忻州,忻州,山西省,38.718523,111.580993
原平,YPV,忻州,忻州,山西省,38.718849,112.727127
锦界,JEY,榆林,榆林,陕西省,38.722839,110.155164
原平西,IPV,忻州,忻州,山西省,38.738731,112.675429
暖泉,NQJ,银川,银川,宁夏回族自治区,38.740586,106.274151
秦家庄,QZV,忻州,忻州,山西省,38.804912,111.652623
旅顺,LST,大连,大连,辽宁省,38.807766,121.252447
山丹,SDJ,张掖,张掖,甘肃省,38.81295,101.074682
安塘,ATV,忻州,忻州,山西省,38.815878,111.707803
沙湖,OHJ,石嘴山,石嘴山,宁夏回族自治区,38.826192,106.375394
神木南,OMY,榆林,榆林,陕西省,38.861548,110.488239
保定,BDP,保定,保定,河北省,38.863197,115.479846
保定东,BMP,保定,保定,河北省,38.863801,115.600776
文安,WBP,廊坊,廊坊,河北省,38.884577,116.333969
轩岗,XGV,忻州,忻州,山西省,38.894166,112.431587
雁门关,RDV,忻州,忻州,山西省,38.894277,112.199349
五寨,WZV,忻州,忻州,山西省,38.916953,111.833723
石嘴山南,QQJ,石嘴山,石嘴山,宁夏回族自治区,38.917268,106.420867
大连,DLT,大连,大连,辽宁省,38.922576,121.633317
张掖西,ZEJ,张掖,张掖,甘肃省,38.923036,100.428341
沙河口,SKT,大连,大连,辽宁省,38.925551,121.592032
静海,JHP,天津,天津,天津市,38.93207,116.930212
神木,HMY,榆林,榆林,陕西省,38.937756,110.455929
长岭子,CLT,大连,大连,辽宁省,38.937975,121.322459
周水子,ZIT,大连,大连,辽宁省,38.955929,121.56558
石嘴山,OZJ,石嘴山,石嘴山,宁夏回族自治区,38.958251,106.381559
英吉沙,YIR,喀什,喀什,新疆维吾尔自治区,38.967553,76.165577
张掖,ZYJ,张掖,张掖,甘肃省,38.974292,100.519707
营城子,YCT,大连,大连,辽宁省,38.985227,121.38871
神木西,OUY,榆林,榆林,陕西省,38.987567,110.091722
若羌,RQR,库尔勒,库尔勒,新疆维吾尔自治区,39.003955,88.251838
滨海,YKP,天津,天津,天津市,39.00496,117.684732
阳明堡,YVV,忻州,忻州,山西省,39.005477,112.879675
宁武,NWV,忻州,忻州,山西省,39.007648,112.320164
大连西,GZT,大连,大连,辽宁省,39.009663,121.541849
大连北,DFT,大连,大连,辽宁省,39.016712,121.6073
大武口,DFJ,石嘴山,石嘴山,宁夏回族自治区,39.027126,106.391108
塘沽,TGP,天津,天津,天津市,39.027288,117.641983
徐水,XSP,保定,保定,河北省,39.033566,115.645396
天津南,TIP,天津,天津,天津市,39.05001,117.050646
雄安,IQP,保定,保定,河北省,39.05679,116.159778
军粮城北,JMP,天津,天津,天津市,39.066183,117.427538
白洋淀,FWP,保定,保定,河北省,39.069389,115.87477
汝箕沟,RQJ,石嘴山,石嘴山,宁夏回族自治区,39.069776,106.118825
曹妃甸港,PGP,唐山,唐山,河北省,39.07479,118.466354
代县,DKV,忻州,忻州,山西省,39.076841,112.984503
平原堡,PPJ,张掖,张掖,甘肃省,39.07957,100.350746
滨海西,FHP,天津,天津,天津市,39.080541,117.611872
神池,SMV,忻州,忻州,山西省,39.082922,112.199093
金州,JZT,大连,大连,辽宁省,39.087506,121.726346
白沟,FEP,保定,保定,河北省,39.088156,116.092407
霸州西,FOP,廊坊,廊坊,河北省,39.093563,116.350206
白芨沟,BJJ,石嘴山,石嘴山,宁夏回族自治区,39.119083,106.141203
霸州,RMP,廊坊,廊坊,河北省,39.122779,116.376267
临泽南,LDJ,张掖,张掖,甘肃省,39.125376,100.126402
枣林,ZIV,忻州,忻州,山西省,39.132529,113.094159
天津,TJP,天津,天津,天津市,39.135973,117.210103
胜芳,SUP,廊坊,廊坊,河北省,39.138754,116.759441
杨柳青,YQP,天津,天津,天津市,39.142055,117.001081
下社,XSV,忻州,忻州,山西省,39.149694,113.178198
临泽,LEJ,张掖,张掖,甘肃省,39.157039,100.158403
天津西,TXP,天津,天津,天津市,39.160522,117.160317
繁峙,FSV,忻州,忻州,山西省,39.16397,113.272523
天津北,TBP,天津,天津,天津市,39.166362,117.20985
阿克陶,AER,阿图什,阿图什,新疆维吾尔自治区,39.167281,75.975726
广宁寺,GQT,大连,大连,辽宁省,39.17878,121.847868
霸州北,VPP,廊坊,廊坊,河北省,39.186018,116.327332
大磴沟,DKJ,石嘴山,石嘴山,宁夏回族自治区,39.194405,106.351482
广宁寺南,GNT,大连,大连,辽宁省,39.208915,121.799633
惠农南,KNJ,石嘴山,石嘴山,宁夏回族自治区,39.209396,106.707491
亮甲店,LRT,大连,大连,辽宁省,39.213627,121.941307
曹妃甸东,POP,唐山,唐山,河北省,39.217919,118.590511
登沙河,DWT,大连,大连,辽宁省,39.222158,122.068873
安次,ACI,廊坊,廊坊,河北省,39.236081,116.697616
滨海北,FCP,天津,天津,天津市,39.23616,117.762237
唐海南,IEP,唐山,唐山,河北省,39.238712,118.432933
呼鲁斯太,VTJ,阿拉善,阿拉善,内蒙古自治区,39.240795,106.240042
惠农,HMJ,石嘴山,石嘴山,宁夏回族自治区,39.261862,106.727806
东淤地,DBV,忻州,忻州,山西省,39.263776,113.907655
杏树屯,XDT,大连,大连,辽宁省,39.264366,122.155818
五台山,WSV,忻州,忻州,山西省,39.265211,113.565969
东庄,DZV,忻州,忻州,山西省,39.266344,113.828499
高台,GTJ,张掖,张掖,甘肃省,39.269191,99.788684
北辰,BII,天津,天津,天津市,39.272239,117.275926
汉沽,HGP,天津,天津,天津市,39.272686,117.806004
南堡北,TLP,唐山,唐山,河北省,39.277141,118.205684
大营,DYV,忻州,忻州,山西省,39.286506,113.732631
高碑店东,GMP,保定,保定,河北省,39.290619,115.9459
高台南,GAJ,张掖,张掖,甘肃省,39.294854,99.769316
朔州东,OZV,朔州,朔州,山西省,39.303288,112.598341
永清东,YDI,廊坊,廊坊,河北省,39.306494,116.510991
朔州,SUV,朔州,朔州,山西省,39.315518,112.448324
许三湾,XSJ,张掖,张掖,甘肃省,39.316581,99.410265
平型关,PGV,大同,大同,山西省,39.326221,113.97855
高碑店,GBP,保定,保定,河北省,39.329044,115.858715
金普,PWT,大连,大连,辽宁省,39.330129,121.812642
芦台,LTP,天津,天津,天津市,39.330184,117.846211
镜铁山,JVJ,嘉峪关,嘉峪关,甘肃省,39.3367051,97.9447436
杨村,YBP,天津,天津,天津市,39.354101,117.065387
北屯,BYP,保定,保定,河北省,39.354482,114.768964
神头,SEV,朔州,朔州,山西省,39.359928,112.551283
浮图峪,FYP,保定,保定,河北省,39.366556,114.833626
涞源,LYP,保定,保定,河北省,39.370677,114.712813
固安东,GQP,廊坊,廊坊,河北省,39.372211,116.404179
武清,WWP,天津,天津,天津市,39.373191,117.014914
清水北,QEJ,酒泉,酒泉,甘肃省,39.374702,99.097765
疏勒,SUR,喀什,喀什,新疆维吾尔自治区,39.382077,75.995186
艾河,AHP,保定,保定,河北省,39.393142,114.547256
豆张庄,,天津,天津,天津市,39.397141,116.949944
普兰店,PLT,大连,大连,辽宁省,39.401253,121.960585
小西庄,XXP,保定,保定,河北省,39.401884,114.629357
招柏,ZBP,大同,大同,山西省,39.40461,114.409314
王安镇,WVP,保定,保定,河北省,39.408266,114.942512
皮口南,PKT,大连,大连,辽宁省,39.408986,122.361507
曹子里,CFP,天津,天津,天津市,39.410957,117.138762
固安,GFP,廊坊,廊坊,河北省,39.425207,116.32389
大盘石,RPP,保定,保定,河北省,39.42674,115.086448
塔崖驿,TYP,保定,保定,河北省,39.429225,115.007509
皮口,PUT,大连,大连,辽宁省,39.431049,122.339737
落垡,,天津,天津,天津市,39.439762,116.844491
紫荆关,ZYP,保定,保定,河北省,39.448428,115.171187
云彩岭,ACP,大同,大同,山西省,39.448907,114.363394
乌海西,WXC,乌海,乌海,内蒙古自治区,39.455182,106.737752
